Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
A1 Medium,a1.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Large,a1.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Extra Large,a1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Double Extra Large,a1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Quadruple Extra Large,a1.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
A1 Metal,a1.metal,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C1 High-CPU Medium,c1.medium,1.7 GiB,2 vCPUs,350 GB HDD,Moderate,$0.179 hourly,$0.13 hourly,$0.0505 hourly,$0.259 hourly,$0.218 hourly
C1 High-CPU Extra Large,c1.xlarge,7 GiB,8 vCPUs,1680 GB (4×420 GB HDD),High,$0.718 hourly,$0.52 hourly,$0.1903 hourly,$1.038 hourly,$0.871 hourly
C3 High-CPU Large,c3.large,3.75 GiB,2 vCPUs,32 GB (2×16 GB SSD),Moderate,$0.163 hourly,$0.123 hourly,$0.0222 hourly,$0.246 hourly,$0.229 hourly
C3 High-CPU Extra Large,c3.xlarge,7.5 GiB,4 vCPUs,80 GB (2×40 GB SSD),Moderate,$0.325 hourly,$0.246 hourly,$0.0855 hourly,$0.491 hourly,$0.46 hourly
C3 High-CPU Double Extra Large,c3.2xlarge,15 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.65 hourly,$0.492 hourly,$0.197 hourly,$0.982 hourly,$0.92 hourly
C3 High-CPU Quadruple Extra Large,c3.4xlarge,30 GiB,16 vCPUs,320 GB (2×160 GB SSD),High,$1.30 hourly,$0.984 hourly,$0.2754 hourly,$1.964 hourly,$1.839 hourly
C3 High-CPU Eight Extra Large,c3.8xlarge,60 GiB,32 vCPUs,640 GB (2×320 GB SSD),10 Gigabit,$2.60 hourly,$1.968 hourly,$0.5075 hourly,$3.928 hourly,$3.676 hourly
C4 High-CPU Large,c4.large,3.75 GiB,2 vCPUs,EBS only,Moderate,$0.155 hourly,$0.11 hourly,$0.0337 hourly,$0.247 hourly,$0.202 hourly
C4 High-CPU Extra Large,c4.xlarge,7.5 GiB,4 vCPUs,EBS only,High,$0.309 hourly,$0.22 hourly,$0.0883 hourly,$0.493 hourly,$0.404 hourly
C4 High-CPU Double Extra Large,c4.2xlarge,15 GiB,8 vCPUs,EBS only,High,$0.618 hourly,$0.441 hourly,$0.1549 hourly,$0.986 hourly,$0.809 hourly
C4 High-CPU Quadruple Extra Large,c4.4xlarge,30 GiB,16 vCPUs,EBS only,High,$1.235 hourly,$0.882 hourly,$0.1993 hourly,$1.971 hourly,$1.618 hourly
C4 High-CPU Eight Extra Large,c4.8xlarge,60 GiB,36 vCPUs,EBS only,10 Gigabit,$2.47 hourly,$1.764 hourly,$0.2652 hourly,$4.126 hourly,$3.42 hourly
C5 High-CPU Large,c5.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.131 hourly,$0.083 hourly,$0.04 hourly,$0.223 hourly,$0.175 hourly
C5 High-CPU Extra Large,c5.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.262 hourly,$0.165 hourly,$0.0851 hourly,$0.446 hourly,$0.349 hourly
C5 High-CPU Double Extra Large,c5.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.524 hourly,$0.33 hourly,$0.1575 hourly,$0.892 hourly,$0.698 hourly
C5 High-CPU Quadruple Extra Large,c5.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$1.048 hourly,$0.66 hourly,$0.2079 hourly,$1.784 hourly,$1.396 hourly
C5 High-CPU 9xlarge,c5.9xlarge,72 GiB,36 vCPUs,EBS only,12 Gigabit,$2.358 hourly,$1.486 hourly,$0.7441 hourly,$4.014 hourly,$3.142 hourly
C5 High-CPU 12xlarge Extra Large,c5.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$3.144 hourly,$1.981 hourly,$0.9804 hourly,$5.352 hourly,$4.189 hourly
C5 High-CPU 18xlarge,c5.18xlarge,144 GiB,72 vCPUs,EBS only,25 Gigabit,$4.716 hourly,$2.971 hourly,$1.226 hourly,$8.028 hourly,$6.283 hourly
C5 High-CPU 24xlarge,c5.24xlarge,192 GiB,96 vCPUs,EBS only,25 Gigabit,$6.288 hourly,$3.961 hourly,$1.7833 hourly,$10.704 hourly,$8.377 hourly
C5 High-CPU Metal,c5.metal,192 GiB,96 vCPUs,EBS only,25 Gigabit,$6.288 hourly,$3.961 hourly,$0.6288 hourly,$10.704 hourly,$8.377 hourly
C5A Large,c5a.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.118 hourly,$0.074 hourly,$0.045 hourly,$0.21 hourly,$0.166 hourly
C5A Extra Large,c5a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.236 hourly,$0.149 hourly,$0.0964 hourly,$0.42 hourly,$0.333 hourly
C5A Double Extra Large,c5a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.472 hourly,$0.297 hourly,$0.1997 hourly,$0.84 hourly,$0.665 hourly
C5A Quadruple Extra Large,c5a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.944 hourly,$0.595 hourly,$0.3611 hourly,$1.68 hourly,$1.331 hourly
C5A Eight Extra Large,c5a.8xlarge,64 GiB,32 vCPUs,EBS only,10 Gigabit,$1.888 hourly,$1.189 hourly,$0.8508 hourly,$3.36 hourly,$2.661 hourly
C5A 12xlarge Extra Large,c5a.12xlarge,96 GiB,48 vCPUs,EBS only,12 Gigabit,$2.832 hourly,$1.784 hourly,$1.9677 hourly,$5.04 hourly,$3.992 hourly
C5A 16xlarge Extra Large,c5a.16xlarge,128 GiB,64 vCPUs,EBS only,20 Gigabit,$3.776 hourly,$2.379 hourly,$1.8819 hourly,$6.72 hourly,$5.323 hourly
C5A 24xlarge,c5a.24xlarge,192 GiB,96 vCPUs,EBS only,20 Gigabit,$5.664 hourly,$3.568 hourly,$3.0404 hourly,$10.08 hourly,$7.984 hourly
C5AD Large,c5ad.large,4 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.134 hourly,$0.084 hourly,$0.0411 hourly,$0.226 hourly,$0.176 hourly
C5AD Extra Large,c5ad.xlarge,8 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.268 hourly,$0.169 hourly,$0.0775 hourly,$0.452 hourly,$0.353 hourly
C5AD Double Extra Large,c5ad.2xlarge,16 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.536 hourly,$0.338 hourly,$0.2098 hourly,$0.904 hourly,$0.706 hourly
C5AD Quadruple Extra Large,c5ad.4xlarge,32 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$1.072 hourly,$0.675 hourly,$0.5236 hourly,$1.808 hourly,$1.411 hourly
C5AD Eight Extra Large,c5ad.8xlarge,64 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$2.144 hourly,$1.351 hourly,$1.2657 hourly,$3.616 hourly,$2.823 hourly
C5AD 12xlarge Extra Large,c5ad.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$3.216 hourly,$2.026 hourly,$1.9701 hourly,$5.424 hourly,$4.234 hourly
C5AD 16xlarge Extra Large,c5ad.16xlarge,128 GiB,64 vCPUs,2400 GB (2×1200 GB NVMe SSD),20 Gigabit,$4.288 hourly,$2.701 hourly,$2.4634 hourly,$7.232 hourly,$5.645 hourly
C5AD 24xlarge,c5ad.24xlarge,192 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),20 Gigabit,$6.432 hourly,$4.052 hourly,$3.7681 hourly,$10.848 hourly,$8.468 hourly
C5 High-CPU Large,c5d.large,4 GiB,2 vCPUs,50 GB NVMe SSD,Up to 10 Gigabit,$0.149 hourly,$0.094 hourly,$0.0346 hourly,$0.241 hourly,$0.186 hourly
C5 High-CPU Extra Large,c5d.xlarge,8 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.298 hourly,$0.188 hourly,$0.0992 hourly,$0.482 hourly,$0.372 hourly
C5 High-CPU Double Extra Large,c5d.2xlarge,16 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.596 hourly,$0.375 hourly,$0.1332 hourly,$0.964 hourly,$0.743 hourly
C5 High-CPU Quadruple Extra Large,c5d.4xlarge,32 GiB,16 vCPUs,400 GB NVMe SSD,Up to 10 Gigabit,$1.192 hourly,$0.751 hourly,$0.34 hourly,$1.928 hourly,$1.487 hourly
C5 High-CPU 9xlarge,c5d.9xlarge,72 GiB,36 vCPUs,900 GB NVMe SSD,12 Gigabit,$2.682 hourly,$1.69 hourly,$1.3453 hourly,$4.338 hourly,$3.346 hourly
C5 High-CPU 12xlarge Extra Large,c5d.12xlarge,96 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$3.576 hourly,$2.253 hourly,$2.4937 hourly,$5.784 hourly,$4.461 hourly
C5 High-CPU 18xlarge,c5d.18xlarge,144 GiB,72 vCPUs,1800 GB (2×900 GB NVMe SSD),25 Gigabit,$5.364 hourly,$3.379 hourly,$3.3073 hourly,$8.676 hourly,$6.691 hourly
C5 High-CPU 24xlarge,c5d.24xlarge,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$7.152 hourly,$4.506 hourly,$3.0741 hourly,$11.568 hourly,$8.922 hourly
C5 High-CPU Metal,c5d.metal,192 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$7.152 hourly,$4.506 hourly,$0.7152 hourly,$11.568 hourly,$8.922 hourly
C5N Large,c5n.large,5.25 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.166 hourly,$0.105 hourly,$0.0488 hourly,$0.258 hourly,$0.105 hourly
C5N Extra Large,c5n.xlarge,10.5 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.332 hourly,$0.209 hourly,$0.1117 hourly,$0.516 hourly,$0.209 hourly
C5N Double Extra Large,c5n.2xlarge,21 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.664 hourly,$0.418 hourly,$0.1718 hourly,$1.032 hourly,$0.418 hourly
C5N Quadruple Extra Large,c5n.4xlarge,42 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$1.328 hourly,$0.837 hourly,$0.3768 hourly,$2.064 hourly,$1.573 hourly
C5N 9xlarge,c5n.9xlarge,96 GiB,36 vCPUs,EBS only,50 Gigabit,$2.988 hourly,$1.882 hourly,$0.4101 hourly,$4.644 hourly,$1.882 hourly
C5N 18xlarge,c5n.18xlarge,192 GiB,72 vCPUs,EBS only,100 Gigabit,$5.976 hourly,$3.765 hourly,$0.7947 hourly,$9.288 hourly,$3.765 hourly
C5N Metal,c5n.metal,192 GiB,72 vCPUs,EBS only,100 Gigabit,$5.976 hourly,$3.765 hourly,$0.5976 hourly,$9.288 hourly,$7.077 hourly
C6A Large,c6a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1179 hourly,$0.0779 hourly,$0.0412 hourly,$0.2099 hourly,$0.1699 hourly
C6A Extra Large,c6a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2358 hourly,$0.1557 hourly,$0.0813 hourly,$0.4198 hourly,$0.3397 hourly
C6A Double Extra Large,c6a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.4716 hourly,$0.3115 hourly,$0.192 hourly,$0.8396 hourly,$0.6795 hourly
C6A Quadruple Extra Large,c6a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.9432 hourly,$0.6229 hourly,$0.0982 hourly,$1.6792 hourly,$1.3589 hourly
C6A Eight Extra Large,c6a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.8864 hourly,$1.2459 hourly,$0.8637 hourly,$3.3584 hourly,$2.7179 hourly
C6A 12xlarge Extra Large,c6a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.8296 hourly,$1.8688 hourly,$1.2824 hourly,$5.0376 hourly,$4.0768 hourly
C6A 16xlarge Extra Large,c6a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$3.7728 hourly,$2.4918 hourly,$1.5468 hourly,$6.7168 hourly,$5.4358 hourly
C6A 24xlarge,c6a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$5.6592 hourly,$3.7377 hourly,$2.0674 hourly,$10.0752 hourly,$3.7377 hourly
C6A 32xlarge,c6a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$7.5456 hourly,$4.9836 hourly,$1.9714 hourly,$13.4336 hourly,$10.8716 hourly
C6A 48xlarge,c6a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$11.3184 hourly,$7.4753 hourly,$1.1318 hourly,$20.1504 hourly,$7.4753 hourly
C6A Metal,c6a.metal,384 GiB,192 vCPUs,EBS only,50 Gigabit,$11.3184 hourly,$7.4753 hourly,$1.1318 hourly,$20.1504 hourly,$7.4753 hourly
C6G Medium,c6g.medium,2 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0524 hourly,$0.033 hourly,$0.0058 hourly,unavailable,unavailable
C6G Large,c6g.large,4 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.1048 hourly,$0.066 hourly,$0.0105 hourly,unavailable,unavailable
C6G Extra Large,c6g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.2096 hourly,$0.132 hourly,$0.0663 hourly,unavailable,unavailable
C6G Double Extra Large,c6g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.4192 hourly,$0.2641 hourly,$0.0559 hourly,unavailable,unavailable
C6G Quadruple Extra Large,c6g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.8384 hourly,$0.5282 hourly,$0.0842 hourly,unavailable,unavailable
C6G Eight Extra Large,c6g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,$1.6768 hourly,$1.0564 hourly,$0.174 hourly,unavailable,unavailable
C6G 12xlarge Extra Large,c6g.12xlarge,96 GiB,48 vCPUs,EBS only,20 Gigabit,$2.5152 hourly,$1.5846 hourly,$0.299 hourly,unavailable,unavailable
C6G 16xlarge Extra Large,c6g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$3.3536 hourly,$2.1128 hourly,$0.3465 hourly,unavailable,unavailable
C6G Metal,c6g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,$3.3536 hourly,$2.1128 hourly,$0.3354 hourly,unavailable,unavailable
C6GD Medium,c6gd.medium,2 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0595 hourly,$0.0378 hourly,$0.006 hourly,unavailable,unavailable
C6GD Large,c6gd.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.119 hourly,$0.0756 hourly,$0.0164 hourly,unavailable,unavailable
C6GD Extra Large,c6gd.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.238 hourly,$0.1512 hourly,$0.053 hourly,unavailable,unavailable
C6GD Double Extra Large,c6gd.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.476 hourly,$0.3024 hourly,$0.0476 hourly,unavailable,unavailable
C6GD Quadruple Extra Large,c6gd.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.952 hourly,$0.6048 hourly,$0.0952 hourly,unavailable,unavailable
C6GD Eight Extra Large,c6gd.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$1.904 hourly,$1.2096 hourly,$0.1904 hourly,unavailable,unavailable
C6GD 12xlarge Extra Large,c6gd.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$2.856 hourly,$1.8144 hourly,$0.2886 hourly,unavailable,unavailable
C6GD 16xlarge Extra Large,c6gd.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.808 hourly,$2.4192 hourly,$0.3808 hourly,unavailable,unavailable
C6GD Metal,c6gd.metal,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.808 hourly,$2.4192 hourly,$0.3882 hourly,unavailable,unavailable
C6GN Medium,c6gn.medium,2 GiB,1 vCPUs,EBS only,Up to 16 Gigabit,$0.0665 hourly,$0.042 hourly,$0.0067 hourly,unavailable,unavailable
C6GN Large,c6gn.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.133 hourly,$0.084 hourly,$0.0217 hourly,unavailable,unavailable
C6GN Extra Large,c6gn.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.266 hourly,$0.168 hourly,$0.059 hourly,unavailable,unavailable
C6GN Double Extra Large,c6gn.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.532 hourly,$0.336 hourly,$0.0797 hourly,unavailable,unavailable
C6GN Quadruple Extra Large,c6gn.4xlarge,32 GiB,16 vCPUs,EBS only,25 Gigabit,$1.064 hourly,$0.672 hourly,$0.2107 hourly,unavailable,unavailable
C6GN Eight Extra Large,c6gn.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$2.128 hourly,$1.344 hourly,$0.5629 hourly,unavailable,unavailable
C6GN 12xlarge Extra Large,c6gn.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$3.192 hourly,$2.016 hourly,$0.7627 hourly,unavailable,unavailable
C6GN 16xlarge Extra Large,c6gn.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$4.256 hourly,$2.688 hourly,$1.1032 hourly,unavailable,unavailable
C6GN Metal,c6gn.metal,128 GiB,64 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C6I Large,c6i.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.131 hourly,$0.0865 hourly,$0.0385 hourly,$0.223 hourly,$0.1785 hourly
C6I Extra Large,c6i.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.262 hourly,$0.173 hourly,$0.079 hourly,$0.446 hourly,$0.357 hourly
C6I Double Extra Large,c6i.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.524 hourly,$0.3461 hourly,$0.1717 hourly,$0.892 hourly,$0.3461 hourly
C6I Quadruple Extra Large,c6i.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$1.048 hourly,$0.6922 hourly,$0.1086 hourly,$1.784 hourly,$1.4282 hourly
C6I Eight Extra Large,c6i.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$2.096 hourly,$1.3843 hourly,$0.5675 hourly,$3.568 hourly,$1.3843 hourly
C6I 12xlarge Extra Large,c6i.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$3.144 hourly,$2.0765 hourly,$0.787 hourly,$5.352 hourly,$2.0765 hourly
C6I 16xlarge Extra Large,c6i.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$4.192 hourly,$2.7686 hourly,$1.6225 hourly,$7.136 hourly,$5.7126 hourly
C6I 24xlarge,c6i.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$6.288 hourly,$4.153 hourly,$2.0762 hourly,$10.704 hourly,$4.153 hourly
C6I 32xlarge,c6i.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,$8.384 hourly,$5.5373 hourly,$2.4505 hourly,$14.272 hourly,$11.4253 hourly
C6I Metal,c6i.metal,256 GiB,128 vCPUs,EBS only,50 Gigabit,$8.384 hourly,$5.5373 hourly,$0.8428 hourly,$14.272 hourly,$11.4253 hourly
C6ID Large,c6id.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1565 hourly,$0.0986 hourly,$0.0337 hourly,$0.2485 hourly,$0.1906 hourly
C6ID Extra Large,c6id.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.3129 hourly,$0.1971 hourly,$0.0688 hourly,$0.4969 hourly,$0.3811 hourly
C6ID Double Extra Large,c6id.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.6258 hourly,$0.3943 hourly,$0.0954 hourly,$0.9938 hourly,$0.7623 hourly
C6ID Quadruple Extra Large,c6id.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$1.2516 hourly,$0.7885 hourly,$0.1267 hourly,$1.9876 hourly,$1.5245 hourly
C6ID Eight Extra Large,c6id.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$2.5032 hourly,$1.577 hourly,$0.2503 hourly,$3.9752 hourly,$3.049 hourly
C6ID 12xlarge Extra Large,c6id.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$3.7548 hourly,$2.3655 hourly,$0.3921 hourly,$5.9628 hourly,$4.5735 hourly
C6ID 16xlarge Extra Large,c6id.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$5.0064 hourly,$3.154 hourly,$0.5006 hourly,$7.9504 hourly,$6.098 hourly
C6ID 24xlarge,c6id.24xlarge,192 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$7.5096 hourly,$4.7311 hourly,$0.751 hourly,$11.9256 hourly,$9.1471 hourly
C6ID 32xlarge,c6id.32xlarge,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$10.0128 hourly,$6.3081 hourly,$1.08 hourly,$15.9008 hourly,$12.1961 hourly
C6ID Metal,c6id.metal,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$10.0128 hourly,$6.3081 hourly,$1.0013 hourly,$15.9008 hourly,$12.1961 hourly
C6IN Large,c6in.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.1743 hourly,$0.1098 hourly,$0.0378 hourly,$0.2663 hourly,$0.1098 hourly
C6IN Extra Large,c6in.xlarge,8 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.3486 hourly,$0.2196 hourly,$0.0598 hourly,$0.5326 hourly,$0.2196 hourly
C6IN Double Extra Large,c6in.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.6972 hourly,$0.4392 hourly,$0.1785 hourly,$1.0652 hourly,$0.4392 hourly
C6IN Quadruple Extra Large,c6in.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$1.3944 hourly,$0.8785 hourly,$0.4116 hourly,$2.1304 hourly,$0.8785 hourly
C6IN Eight Extra Large,c6in.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$2.7888 hourly,$1.7569 hourly,$0.3153 hourly,$4.2608 hourly,$3.2289 hourly
C6IN 12xlarge Extra Large,c6in.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$4.1832 hourly,$2.6354 hourly,$0.6321 hourly,$6.3912 hourly,$2.6354 hourly
C6IN 16xlarge Extra Large,c6in.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$5.5776 hourly,$3.5139 hourly,$0.5578 hourly,$8.5216 hourly,$6.4579 hourly
C6IN 24xlarge,c6in.24xlarge,192 GiB,96 vCPUs,EBS only,150 Gigabit,$8.3664 hourly,$5.2708 hourly,$0.8366 hourly,$12.7824 hourly,$5.2708 hourly
C6IN 32xlarge,c6in.32xlarge,256 GiB,128 vCPUs,EBS only,200 Gigabit,$11.1552 hourly,$7.0278 hourly,$1.1155 hourly,$17.0432 hourly,$12.9158 hourly
C6IN Metal,c6in.metal,256 GiB,128 vCPUs,EBS only,200 Gigabit,$11.1552 hourly,$7.0278 hourly,$1.1155 hourly,$17.0432 hourly,$7.0278 hourly
C7A Medium,c7a.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Large,c7a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Extra Large,c7a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Double Extra Large,c7a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Quadruple Extra Large,c7a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Eight Extra Large,c7a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 12xlarge Extra Large,c7a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 16xlarge Extra Large,c7a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 24xlarge,c7a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 32xlarge,c7a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 48xlarge,c7a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Metal-48xl,c7a.metal-48xl,384 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7G Medium,c7g.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0555 hourly,$0.0368 hourly,$0.0056 hourly,unavailable,unavailable
C7G Large,c7g.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1111 hourly,$0.0735 hourly,$0.0602 hourly,unavailable,unavailable
C7G Extra Large,c7g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.2222 hourly,$0.147 hourly,$0.0774 hourly,unavailable,unavailable
C7G Double Extra Large,c7g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.4443 hourly,$0.2941 hourly,$0.0473 hourly,unavailable,unavailable
C7G Quadruple Extra Large,c7g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.8886 hourly,$0.5881 hourly,$0.0889 hourly,unavailable,unavailable
C7G Eight Extra Large,c7g.8xlarge,64 GiB,32 vCPUs,EBS only,15 Gigabit,$1.7773 hourly,$1.1763 hourly,$0.3975 hourly,unavailable,unavailable
