Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
M6ID Extra Large,m6id.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.02 hourly / vCPU,$0.1227 hourly / vCPU,$0.0483 hourly / vCPU
M6ID Double Extra Large,m6id.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0254 hourly / vCPU,$0.1227 hourly / vCPU,$0.0483 hourly / vCPU
M6ID Quadruple Extra Large,m6id.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0248 hourly / vCPU,$0.1227 hourly / vCPU,$0.0943 hourly / vCPU
M6ID Eight Extra Large,m6id.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0201 hourly / vCPU,$0.1227 hourly / vCPU,$0.0943 hourly / vCPU
M6ID 12xlarge Extra Large,m6id.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.021 hourly / vCPU,$0.1227 hourly / vCPU,$0.0943 hourly / vCPU
M6ID 16xlarge Extra Large,m6id.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0189 hourly / vCPU,$0.1227 hourly / vCPU,$0.0943 hourly / vCPU
M6ID 24xlarge,m6id.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0234 hourly / vCPU,$0.1227 hourly / vCPU,$0.0943 hourly / vCPU
M6ID 32xlarge,m6id.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0178 hourly / vCPU,$0.1227 hourly / vCPU,$0.0483 hourly / vCPU
M6ID Metal,m6id.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0767 hourly / vCPU,$0.0483 hourly / vCPU,$0.0193 hourly / vCPU,$0.1227 hourly / vCPU,$0.0483 hourly / vCPU
M6IDN Large,m6idn.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0295 hourly / vCPU,$0.1484 hourly / vCPU,$0.1105 hourly / vCPU
M6IDN Extra Large,m6idn.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0324 hourly / vCPU,$0.1484 hourly / vCPU,$0.0645 hourly / vCPU
M6IDN Double Extra Large,m6idn.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0321 hourly / vCPU,$0.1484 hourly / vCPU,$0.0645 hourly / vCPU
M6IDN Quadruple Extra Large,m6idn.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0318 hourly / vCPU,$0.1484 hourly / vCPU,$0.1105 hourly / vCPU
M6IDN Eight Extra Large,m6idn.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0294 hourly / vCPU,$0.1484 hourly / vCPU,$0.1105 hourly / vCPU
M6IDN 12xlarge Extra Large,m6idn.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0257 hourly / vCPU,$0.1484 hourly / vCPU,$0.0645 hourly / vCPU
M6IDN 16xlarge Extra Large,m6idn.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0236 hourly / vCPU,$0.1484 hourly / vCPU,$0.0645 hourly / vCPU
M6IDN 24xlarge,m6idn.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0334 hourly / vCPU,$0.1484 hourly / vCPU,$0.0645 hourly / vCPU
M6IDN 32xlarge,m6idn.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.026 hourly / vCPU,$0.1484 hourly / vCPU,$0.1105 hourly / vCPU
M6IDN Metal,m6idn.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$0.1024 hourly / vCPU,$0.0645 hourly / vCPU,$0.0234 hourly / vCPU,$0.1484 hourly / vCPU,$0.1105 hourly / vCPU
M6IN Large,m6in.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0269 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN Extra Large,m6in.xlarge,16 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0313 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN Double Extra Large,m6in.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0297 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN Quadruple Extra Large,m6in.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.028 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN Eight Extra Large,m6in.8xlarge,128 GiB,32 vCPUs,EBS only,50 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.028 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN 12xlarge Extra Large,m6in.12xlarge,192 GiB,48 vCPUs,EBS only,75 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0277 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN 16xlarge Extra Large,m6in.16xlarge,256 GiB,64 vCPUs,EBS only,100 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.031 hourly / vCPU,$0.1355 hourly / vCPU,$0.1024 hourly / vCPU
M6IN 24xlarge,m6in.24xlarge,384 GiB,96 vCPUs,EBS only,150 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0275 hourly / vCPU,$0.1355 hourly / vCPU,$0.1024 hourly / vCPU
M6IN 32xlarge,m6in.32xlarge,512 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0216 hourly / vCPU,$0.1355 hourly / vCPU,$0.0564 hourly / vCPU
M6IN Metal,m6in.metal,512 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0895 hourly / vCPU,$0.0564 hourly / vCPU,$0.0224 hourly / vCPU,$0.1355 hourly / vCPU,$0.1024 hourly / vCPU
M7A Medium,m7a.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0253 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Large,m7a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0188 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Extra Large,m7a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0202 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Double Extra Large,m7a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0243 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Quadruple Extra Large,m7a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0264 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Eight Extra Large,m7a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0267 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A 12xlarge Extra Large,m7a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0243 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A 16xlarge Extra Large,m7a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0207 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A 24xlarge,m7a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.022 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A 32xlarge,m7a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0176 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A 48xlarge,m7a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0183 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7A Metal-48xl,m7a.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0749 hourly / vCPU,$0.0496 hourly / vCPU,$0.0184 hourly / vCPU,$0.1209 hourly / vCPU,$0.0956 hourly / vCPU
M7G Medium,m7g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0143 hourly / vCPU,unavailable,unavailable
M7G Large,m7g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0204 hourly / vCPU,unavailable,unavailable
M7G Extra Large,m7g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0208 hourly / vCPU,unavailable,unavailable
M7G Double Extra Large,m7g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0213 hourly / vCPU,unavailable,unavailable
M7G Quadruple Extra Large,m7g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0187 hourly / vCPU,unavailable,unavailable
M7G Eight Extra Large,m7g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0175 hourly / vCPU,unavailable,unavailable
M7G 12xlarge Extra Large,m7g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0157 hourly / vCPU,unavailable,unavailable
M7G 16xlarge Extra Large,m7g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.017 hourly / vCPU,unavailable,unavailable
M7G Metal,m7g.metal,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0527 hourly / vCPU,$0.0349 hourly / vCPU,$0.0161 hourly / vCPU,unavailable,unavailable
M7GD Medium,m7gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0167 hourly / vCPU,unavailable,unavailable
M7GD Large,m7gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0194 hourly / vCPU,unavailable,unavailable
M7GD Extra Large,m7gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.023 hourly / vCPU,unavailable,unavailable
M7GD Double Extra Large,m7gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0241 hourly / vCPU,unavailable,unavailable
M7GD Quadruple Extra Large,m7gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0217 hourly / vCPU,unavailable,unavailable
M7GD Eight Extra Large,m7gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.021 hourly / vCPU,unavailable,unavailable
M7GD 12xlarge Extra Large,m7gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0183 hourly / vCPU,unavailable,unavailable
M7GD 16xlarge Extra Large,m7gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0203 hourly / vCPU,unavailable,unavailable
M7GD Metal,m7gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.069 hourly / vCPU,$0.0435 hourly / vCPU,$0.0187 hourly / vCPU,unavailable,unavailable
M7I Large,m7i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0197 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Extra Large,m7i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0216 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Double Extra Large,m7i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0202 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Quadruple Extra Large,m7i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0182 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Eight Extra Large,m7i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0179 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I 12xlarge Extra Large,m7i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0176 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I 16xlarge Extra Large,m7i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0187 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I 24xlarge,m7i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0163 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I 48xlarge,m7i.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0159 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Metal-24xl,m7i.metal-24xl,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0163 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I Metal-48xl,m7i.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0651 hourly / vCPU,$0.0431 hourly / vCPU,$0.0168 hourly / vCPU,$0.1111 hourly / vCPU,$0.0891 hourly / vCPU
M7I-FLEX Large,m7i-flex.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0229 hourly / vCPU,$0.1055 hourly / vCPU,$0.0847 hourly / vCPU
M7I-FLEX Extra Large,m7i-flex.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0239 hourly / vCPU,$0.1055 hourly / vCPU,$0.0847 hourly / vCPU
M7I-FLEX Double Extra Large,m7i-flex.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0261 hourly / vCPU,$0.1055 hourly / vCPU,$0.0847 hourly / vCPU
M7I-FLEX Quadruple Extra Large,m7i-flex.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0242 hourly / vCPU,$0.1055 hourly / vCPU,$0.0847 hourly / vCPU
M7I-FLEX Eight Extra Large,m7i-flex.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0211 hourly / vCPU,$0.1055 hourly / vCPU,$0.0847 hourly / vCPU
M7I-FLEX 12xlarge Extra Large,m7i-flex.12xlarge,192 GiB,48 vCPUs,EBS only,Up to 18.75 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0179 hourly / vCPU,$0.1078 hourly / vCPU,$0.087 hourly / vCPU
M7I-FLEX 16xlarge Extra Large,m7i-flex.16xlarge,256 GiB,64 vCPUs,EBS only,Up to 25 Gigabit,$0.0618 hourly / vCPU,$0.041 hourly / vCPU,$0.0186 hourly / vCPU,$0.1078 hourly / vCPU,$0.087 hourly / vCPU
M8G Medium,m8g.medium,4 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0155 hourly / vCPU,unavailable,unavailable
M8G Large,m8g.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0203 hourly / vCPU,unavailable,unavailable
M8G Extra Large,m8g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0233 hourly / vCPU,unavailable,unavailable
M8G Double Extra Large,m8g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0187 hourly / vCPU,unavailable,unavailable
M8G Quadruple Extra Large,m8g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0171 hourly / vCPU,unavailable,unavailable
M8G Eight Extra Large,m8g.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0192 hourly / vCPU,unavailable,unavailable
M8G 12xlarge Extra Large,m8g.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0179 hourly / vCPU,unavailable,unavailable
M8G 16xlarge Extra Large,m8g.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0192 hourly / vCPU,unavailable,unavailable
M8G 24xlarge,m8g.24xlarge,384 GiB,96 vCPUs,EBS only,40 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0158 hourly / vCPU,unavailable,unavailable
M8G 48xlarge,m8g.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.016 hourly / vCPU,unavailable,unavailable
M8G Metal-24xl,m8g.metal-24xl,384 GiB,96 vCPUs,EBS only,40 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0143 hourly / vCPU,unavailable,unavailable
M8G Metal-48xl,m8g.metal-48xl,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.058 hourly / vCPU,$0.0384 hourly / vCPU,$0.0133 hourly / vCPU,unavailable,unavailable
M8GD Medium,m8gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0172 hourly / vCPU,unavailable,unavailable
M8GD Large,m8gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0184 hourly / vCPU,unavailable,unavailable
M8GD Extra Large,m8gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0238 hourly / vCPU,unavailable,unavailable
M8GD Double Extra Large,m8gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0249 hourly / vCPU,unavailable,unavailable
M8GD Quadruple Extra Large,m8gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0251 hourly / vCPU,unavailable,unavailable
M8GD Eight Extra Large,m8gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0234 hourly / vCPU,unavailable,unavailable
M8GD 12xlarge Extra Large,m8gd.12xlarge,192 GiB,48 vCPUs,2850 GB (3×950 GB NVMe SSD),22.5 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0212 hourly / vCPU,unavailable,unavailable
M8GD 16xlarge Extra Large,m8gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0228 hourly / vCPU,unavailable,unavailable
M8GD 24xlarge,m8gd.24xlarge,384 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0191 hourly / vCPU,unavailable,unavailable
M8GD 48xlarge,m8gd.48xlarge,768 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0175 hourly / vCPU,unavailable,unavailable
M8GD Metal-24xl,m8gd.metal-24xl,384 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0195 hourly / vCPU,unavailable,unavailable
M8GD Metal-48xl,m8gd.metal-48xl,768 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,$0.0745 hourly / vCPU,unavailable,$0.0183 hourly / vCPU,unavailable,unavailable
M8I Large,m8i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Extra Large,m8i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Double Extra Large,m8i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Quadruple Extra Large,m8i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Eight Extra Large,m8i.8xlarge,128 GiB,32 vCPUs,EBS only,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 12xlarge Extra Large,m8i.12xlarge,192 GiB,48 vCPUs,EBS only,22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 16xlarge Extra Large,m8i.16xlarge,256 GiB,64 vCPUs,EBS only,30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 24xlarge,m8i.24xlarge,384 GiB,96 vCPUs,EBS only,40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 32xlarge,m8i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 48xlarge,m8i.48xlarge,768 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I 96xlarge,m8i.96xlarge,1536 GiB,384 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Metal-48xl,m8i.metal-48xl,768 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I Metal-96xl,m8i.metal-96xl,1536 GiB,384 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX Large,m8i-flex.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX Extra Large,m8i-flex.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX Double Extra Large,m8i-flex.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX Quadruple Extra Large,m8i-flex.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX Eight Extra Large,m8i-flex.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX 12xlarge Extra Large,m8i-flex.12xlarge,192 GiB,48 vCPUs,EBS only,Up to 22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M8I-FLEX 16xlarge Extra Large,m8i-flex.16xlarge,256 GiB,64 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
MAC1 Metal,mac1.metal,32 GiB,12 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
