Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
IM4GN Extra Large,im4gn.xlarge,16 GiB,4 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,$0.1055 hourly / vCPU,$0.0681 hourly / vCPU,$0.0184 hourly / vCPU,unavailable,unavailable
IM4GN Double Extra Large,im4gn.2xlarge,32 GiB,8 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.1055 hourly / vCPU,$0.0681 hourly / vCPU,$0.019 hourly / vCPU,unavailable,unavailable
IM4GN Quadruple Extra Large,im4gn.4xlarge,64 GiB,16 vCPUs,7500 GB NVMe SSD,25 Gigabit,$0.1055 hourly / vCPU,$0.0681 hourly / vCPU,$0.0269 hourly / vCPU,unavailable,unavailable
IM4GN Eight Extra Large,im4gn.8xlarge,128 GiB,32 vCPUs,15000 GB (2×7500 GB NVMe SSD),50 Gigabit,$0.1055 hourly / vCPU,$0.0681 hourly / vCPU,$0.0352 hourly / vCPU,unavailable,unavailable
IM4GN 16xlarge Extra Large,im4gn.16xlarge,256 GiB,64 vCPUs,30000 GB (4×7500 GB NVMe SSD),100 Gigabit,$0.1055 hourly / vCPU,$0.0681 hourly / vCPU,$0.0206 hourly / vCPU,unavailable,unavailable
INF1 Extra Large,inf1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0668 hourly / vCPU,$0.042 hourly / vCPU,$0.0173 hourly / vCPU,unavailable,unavailable
INF1 Double Extra Large,inf1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0529 hourly / vCPU,$0.0333 hourly / vCPU,$0.0169 hourly / vCPU,unavailable,unavailable
INF1 6xlarge,inf1.6xlarge,48 GiB,24 vCPUs,EBS only,25 Gigabit,$0.0575 hourly / vCPU,$0.0362 hourly / vCPU,$0.0146 hourly / vCPU,unavailable,unavailable
INF1 24xlarge,inf1.24xlarge,192 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0575 hourly / vCPU,$0.0362 hourly / vCPU,$0.0103 hourly / vCPU,unavailable,unavailable
INF2 Extra Large,inf2.xlarge,16 GiB,4 vCPUs,EBS only,Up to 15 Gigabit,$0.2654 hourly / vCPU,$0.1672 hourly / vCPU,$0.0416 hourly / vCPU,unavailable,unavailable
INF2 Eight Extra Large,inf2.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 25 Gigabit,$0.0861 hourly / vCPU,$0.0542 hourly / vCPU,$0.0134 hourly / vCPU,unavailable,unavailable
INF2 24xlarge,inf2.24xlarge,384 GiB,96 vCPUs,EBS only,50 Gigabit,$0.0947 hourly / vCPU,$0.0596 hourly / vCPU,$0.0158 hourly / vCPU,unavailable,unavailable
INF2 48xlarge,inf2.48xlarge,768 GiB,192 vCPUs,EBS only,100 Gigabit,$0.0947 hourly / vCPU,$0.0596 hourly / vCPU,$0.0143 hourly / vCPU,unavailable,unavailable
IS4GEN Medium,is4gen.medium,6 GiB,1 vCPUs,937 GB NVMe SSD,Up to 25 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.0328 hourly / vCPU,unavailable,unavailable
IS4GEN Large,is4gen.large,12 GiB,2 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.0303 hourly / vCPU,unavailable,unavailable
IS4GEN Extra Large,is4gen.xlarge,24 GiB,4 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.0353 hourly / vCPU,unavailable,unavailable
IS4GEN Double Extra Large,is4gen.2xlarge,48 GiB,8 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.0286 hourly / vCPU,unavailable,unavailable
IS4GEN Quadruple Extra Large,is4gen.4xlarge,96 GiB,16 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.031 hourly / vCPU,unavailable,unavailable
IS4GEN Eight Extra Large,is4gen.8xlarge,192 GiB,32 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$0.1677 hourly / vCPU,$0.1146 hourly / vCPU,$0.0424 hourly / vCPU,unavailable,unavailable
M1 General Purpose Small,m1.small,1.7 GiB,1 vCPUs,160 GB HDD,Low,unavailable,unavailable,unavailable,unavailable,unavailable
M1 General Purpose Medium,m1.medium,3.75 GiB,1 vCPUs,410 GB HDD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M1 General Purpose Large,m1.large,7.5 GiB,2 vCPUs,840 GB (2×420 GB HDD),Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M1 General Purpose Extra Large,m1.xlarge,15 GiB,4 vCPUs,1680 GB (4×420 GB HDD),High,unavailable,unavailable,unavailable,unavailable,unavailable
M2 High Memory Extra Large,m2.xlarge,17.1 GiB,2 vCPUs,420 GB HDD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M2 High Memory Double Extra Large,m2.2xlarge,34.2 GiB,4 vCPUs,850 GB HDD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M2 High Memory Quadruple Extra Large,m2.4xlarge,68.4 GiB,8 vCPUs,1680 GB (2×840 GB HDD),High,unavailable,unavailable,unavailable,unavailable,unavailable
M3 General Purpose Medium,m3.medium,3.75 GiB,1 vCPUs,4 GB SSD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M3 General Purpose Large,m3.large,7.5 GiB,2 vCPUs,32 GB SSD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M3 General Purpose Extra Large,m3.xlarge,15 GiB,4 vCPUs,80 GB (2×40 GB SSD),High,unavailable,unavailable,unavailable,unavailable,unavailable
M3 General Purpose Double Extra Large,m3.2xlarge,30 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose Large,m4.large,8 GiB,2 vCPUs,EBS only,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose Extra Large,m4.xlarge,16 GiB,4 vCPUs,EBS only,High,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose Double Extra Large,m4.2xlarge,32 GiB,8 vCPUs,EBS only,High,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose Quadruple Extra Large,m4.4xlarge,64 GiB,16 vCPUs,EBS only,High,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose Deca Extra Large,m4.10xlarge,160 GiB,40 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M4 General Purpose 16xlarge Extra Large,m4.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5 General Purpose Large,m5.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.056 hourly / vCPU,$0.0355 hourly / vCPU,$0.0179 hourly / vCPU,$0.102 hourly / vCPU,$0.0815 hourly / vCPU
M5 General Purpose Extra Large,m5.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0184 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose Double Extra Large,m5.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0173 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose Quadruple Extra Large,m5.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0193 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose Eight Extra Large,m5.8xlarge,128 GiB,32 vCPUs,EBS only,10 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0261 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose 12xlarge Extra Large,m5.12xlarge,192 GiB,48 vCPUs,EBS only,12 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0196 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose 16xlarge Extra Large,m5.16xlarge,256 GiB,64 vCPUs,EBS only,20 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0204 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose 24xlarge,m5.24xlarge,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0185 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5 General Purpose Metal,m5.metal,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.056 hourly / vCPU,$0.0353 hourly / vCPU,$0.0223 hourly / vCPU,$0.102 hourly / vCPU,$0.0813 hourly / vCPU
M5A Large,m5a.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0505 hourly / vCPU,$0.032 hourly / vCPU,$0.0187 hourly / vCPU,$0.0965 hourly / vCPU,$0.078 hourly / vCPU
M5A Extra Large,m5a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0203 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5A Double Extra Large,m5a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0505 hourly / vCPU,$0.0319 hourly / vCPU,$0.0222 hourly / vCPU,$0.0965 hourly / vCPU,$0.0779 hourly / vCPU
M5A Quadruple Extra Large,m5a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0218 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5A Eight Extra Large,m5a.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0238 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5A 12xlarge Extra Large,m5a.12xlarge,192 GiB,48 vCPUs,EBS only,10 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0138 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5A 16xlarge Extra Large,m5a.16xlarge,256 GiB,64 vCPUs,EBS only,12 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0086 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5A 24xlarge,m5a.24xlarge,384 GiB,96 vCPUs,EBS only,20 Gigabit,$0.0505 hourly / vCPU,$0.0318 hourly / vCPU,$0.0087 hourly / vCPU,$0.0965 hourly / vCPU,$0.0778 hourly / vCPU
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.0605 hourly / vCPU,$0.038 hourly / vCPU,$0.0234 hourly / vCPU,$0.1065 hourly / vCPU,$0.084 hourly / vCPU
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.0605 hourly / vCPU,$0.038 hourly / vCPU,$0.0299 hourly / vCPU,$0.1065 hourly / vCPU,$0.084 hourly / vCPU
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0309 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0244 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0236 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0184 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0165 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$0.0605 hourly / vCPU,$0.0381 hourly / vCPU,$0.0104 hourly / vCPU,$0.1065 hourly / vCPU,$0.0841 hourly / vCPU
M5 General Purpose Large,m5d.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.066 hourly / vCPU,$0.0415 hourly / vCPU,$0.023 hourly / vCPU,$0.112 hourly / vCPU,$0.0875 hourly / vCPU
M5 General Purpose Extra Large,m5d.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.066 hourly / vCPU,$0.0415 hourly / vCPU,$0.0228 hourly / vCPU,$0.112 hourly / vCPU,$0.0875 hourly / vCPU
M5 General Purpose Double Extra Large,m5d.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0197 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose Quadruple Extra Large,m5d.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0231 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose Eight Extra Large,m5d.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0301 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose 12xlarge Extra Large,m5d.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0249 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose 16xlarge Extra Large,m5d.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0195 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose 24xlarge,m5d.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0136 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5 General Purpose Metal,m5d.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.066 hourly / vCPU,$0.0416 hourly / vCPU,$0.0104 hourly / vCPU,$0.112 hourly / vCPU,$0.0876 hourly / vCPU
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Large,m5zn.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Extra Large,m5zn.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Double Extra Large,m5zn.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 3xlarge,m5zn.3xlarge,48 GiB,12 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 6xlarge,m5zn.6xlarge,96 GiB,24 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN 12xlarge Extra Large,m5zn.12xlarge,192 GiB,48 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Metal,m5zn.metal,192 GiB,48 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M6A Large,m6a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0149 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A Extra Large,m6a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.01 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A Double Extra Large,m6a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0189 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A Quadruple Extra Large,m6a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0193 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A Eight Extra Large,m6a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0253 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A 12xlarge Extra Large,m6a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0202 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A 16xlarge Extra Large,m6a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0209 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A 24xlarge,m6a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0146 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A 32xlarge,m6a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0081 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A 48xlarge,m6a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0084 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6A Metal,m6a.metal,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0504 hourly / vCPU,$0.0332 hourly / vCPU,$0.0081 hourly / vCPU,$0.0964 hourly / vCPU,$0.0792 hourly / vCPU
M6G Medium,m6g.medium,4 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0132 hourly / vCPU,unavailable,unavailable
M6G Large,m6g.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0127 hourly / vCPU,unavailable,unavailable
M6G Extra Large,m6g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0117 hourly / vCPU,unavailable,unavailable
M6G Double Extra Large,m6g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0157 hourly / vCPU,unavailable,unavailable
M6G Quadruple Extra Large,m6g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0177 hourly / vCPU,unavailable,unavailable
M6G Eight Extra Large,m6g.8xlarge,128 GiB,32 vCPUs,EBS only,12 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0172 hourly / vCPU,unavailable,unavailable
M6G 12xlarge Extra Large,m6g.12xlarge,192 GiB,48 vCPUs,EBS only,20 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0163 hourly / vCPU,unavailable,unavailable
M6G 16xlarge Extra Large,m6g.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0141 hourly / vCPU,unavailable,unavailable
M6G Metal,m6g.metal,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.045 hourly / vCPU,$0.0284 hourly / vCPU,$0.0092 hourly / vCPU,unavailable,unavailable
M6GD Medium,m6gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0122 hourly / vCPU,unavailable,unavailable
M6GD Large,m6gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0181 hourly / vCPU,unavailable,unavailable
M6GD Extra Large,m6gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0128 hourly / vCPU,unavailable,unavailable
M6GD Double Extra Large,m6gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0103 hourly / vCPU,unavailable,unavailable
M6GD Quadruple Extra Large,m6gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.016 hourly / vCPU,unavailable,unavailable
M6GD Eight Extra Large,m6gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0195 hourly / vCPU,unavailable,unavailable
M6GD 12xlarge Extra Large,m6gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0192 hourly / vCPU,unavailable,unavailable
M6GD 16xlarge Extra Large,m6gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0166 hourly / vCPU,unavailable,unavailable
M6GD Metal,m6gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0528 hourly / vCPU,$0.0333 hourly / vCPU,$0.0096 hourly / vCPU,unavailable,unavailable
M6I Large,m6i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.056 hourly / vCPU,$0.0369 hourly / vCPU,$0.0222 hourly / vCPU,$0.102 hourly / vCPU,$0.0369 hourly / vCPU
M6I Extra Large,m6i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.056 hourly / vCPU,$0.0369 hourly / vCPU,$0.0209 hourly / vCPU,$0.102 hourly / vCPU,$0.0829 hourly / vCPU
M6I Double Extra Large,m6i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.056 hourly / vCPU,$0.0369 hourly / vCPU,$0.0239 hourly / vCPU,$0.102 hourly / vCPU,$0.0369 hourly / vCPU
M6I Quadruple Extra Large,m6i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.056 hourly / vCPU,$0.0369 hourly / vCPU,$0.0239 hourly / vCPU,$0.102 hourly / vCPU,$0.0829 hourly / vCPU
M6I Eight Extra Large,m6i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.056 hourly / vCPU,$0.0369 hourly / vCPU,$0.0279 hourly / vCPU,$0.102 hourly / vCPU,$0.0369 hourly / vCPU
